18:40:13 18/12/2023 - User: 100075058221244, Message: ohh parang terminal
13:45:58 19/12/2023 - User: undefined, Message: undefined
13:45:58 19/12/2023 - User: undefined, Message: undefined
13:45:58 19/12/2023 - User: 100077838985515, Message: +di na ako nag m ml
13:45:58 19/12/2023 - User: undefined, Message: undefined
13:45:58 19/12/2023 - User: undefined, Message: undefined
13:45:59 19/12/2023 - User: 100049466193783, Message: no need
13:45:59 19/12/2023 - User: undefined, Message: undefined
13:46:00 19/12/2023 - User: undefined, Message: undefined
13:46:03 19/12/2023 - User: undefined, Message: undefined
13:46:06 19/12/2023 - User: undefined, Message: undefined
13:46:08 19/12/2023 - User: undefined, Message: undefined
13:46:11 19/12/2023 - User: undefined, Message: undefined
13:46:12 19/12/2023 - User: 100036956043695, Message: -tiktok
13:46:12 19/12/2023 - User: undefined, Message: undefined
13:46:13 19/12/2023 - User: undefined, Message: undefined
13:46:14 19/12/2023 - User: undefined, Message: undefined
13:46:15 19/12/2023 - User: undefined, Message: undefined
13:46:15 19/12/2023 - User: undefined, Message: undefined
13:46:18 19/12/2023 - User: undefined, Message: undefined
13:46:50 19/12/2023 - User: undefined, Message: undefined
13:46:57 19/12/2023 - User: undefined, Message: undefined
13:46:59 19/12/2023 - User: undefined, Message: undefined
13:46:59 19/12/2023 - User: 100033179851164, Message: Awan lang
13:47:01 19/12/2023 - User: undefined, Message: undefined
13:47:02 19/12/2023 - User: undefined, Message: undefined
13:47:05 19/12/2023 - User: undefined, Message: undefined
13:47:11 19/12/2023 - User: 100022914586851, Message: 
13:47:11 19/12/2023 - User: undefined, Message: undefined
13:47:11 19/12/2023 - User: undefined, Message: undefined
13:47:12 19/12/2023 - User: undefined, Message: undefined
13:47:12 19/12/2023 - User: 100022914586851, Message: undefined
13:47:12 19/12/2023 - User: undefined, Message: undefined
13:47:12 19/12/2023 - User: undefined, Message: undefined
13:47:13 19/12/2023 - User: undefined, Message: undefined
13:47:13 19/12/2023 - User: undefined, Message: undefined
13:47:13 19/12/2023 - User: undefined, Message: undefined
13:47:14 19/12/2023 - User: undefined, Message: undefined
13:47:17 19/12/2023 - User: undefined, Message: undefined
13:47:18 19/12/2023 - User: undefined, Message: undefined
13:47:18 19/12/2023 - User: 100022914586851, Message: main account ko🤦🏻‍♂️
13:47:19 19/12/2023 - User: undefined, Message: undefined
13:47:21 19/12/2023 - User: 100022914586851, Message: undefined
13:47:21 19/12/2023 - User: undefined, Message: undefined
13:47:21 19/12/2023 - User: undefined, Message: undefined
13:47:22 19/12/2023 - User: undefined, Message: undefined
13:47:23 19/12/2023 - User: undefined, Message: undefined
13:47:23 19/12/2023 - User: undefined, Message: undefined
13:47:23 19/12/2023 - User: 100033179851164, Message: Jjmon
13:47:23 19/12/2023 - User: undefined, Message: undefined
13:47:24 19/12/2023 - User: undefined, Message: undefined
13:47:24 19/12/2023 - User: undefined, Message: undefined
13:47:24 19/12/2023 - User: undefined, Message: undefined
13:47:26 19/12/2023 - User: 100033179851164, Message: undefined
13:47:27 19/12/2023 - User: undefined, Message: undefined
13:47:29 19/12/2023 - User: 100022914586851, Message: undefined
13:47:32 19/12/2023 - User: undefined, Message: undefined
13:47:32 19/12/2023 - User: undefined, Message: undefined
13:47:32 19/12/2023 - User: 100022914586851, Message: ampy
13:47:33 19/12/2023 - User: undefined, Message: undefined
13:47:33 19/12/2023 - User: undefined, Message: undefined
13:47:34 19/12/2023 - User: undefined, Message: undefined
13:47:35 19/12/2023 - User: 100022914586851, Message: undefined
13:47:36 19/12/2023 - User: undefined, Message: undefined
13:47:36 19/12/2023 - User: 100033179851164, Message: undefined
13:47:36 19/12/2023 - User: undefined, Message: undefined
13:47:36 19/12/2023 - User: 100022914586851, Message: undefined
13:47:36 19/12/2023 - User: undefined, Message: undefined
13:47:37 19/12/2023 - User: undefined, Message: undefined
13:47:37 19/12/2023 - User: undefined, Message: undefined
13:48:10 19/12/2023 - User: undefined, Message: undefined
13:48:10 19/12/2023 - User: 100033179851164, Message: undefined
13:48:10 19/12/2023 - User: undefined, Message: undefined
13:48:10 19/12/2023 - User: 100033179851164, Message: undefined
13:48:10 19/12/2023 - User: undefined, Message: undefined
13:48:10 19/12/2023 - User: undefined, Message: undefined
13:48:10 19/12/2023 - User: undefined, Message: undefined
13:48:11 19/12/2023 - User: undefined, Message: undefined
13:48:11 19/12/2023 - User: undefined, Message: undefined
13:48:12 19/12/2023 - User: undefined, Message: undefined
13:48:14 19/12/2023 - User: 100033179851164, Message: undefined
13:48:14 19/12/2023 - User: undefined, Message: undefined
13:48:15 19/12/2023 - User: undefined, Message: undefined
13:48:15 19/12/2023 - User: undefined, Message: undefined
13:48:17 19/12/2023 - User: 100049466193783, Message: gago 🗿
13:48:17 19/12/2023 - User: undefined, Message: undefined
13:48:18 19/12/2023 - User: undefined, Message: undefined
13:48:18 19/12/2023 - User: undefined, Message: undefined
13:48:18 19/12/2023 - User: undefined, Message: undefined
13:48:18 19/12/2023 - User: undefined, Message: undefined
13:48:18 19/12/2023 - User: undefined, Message: undefined
13:48:18 19/12/2023 - User: undefined, Message: undefined
13:48:21 19/12/2023 - User: 100049466193783, Message: undefined
13:48:21 19/12/2023 - User: undefined, Message: undefined
13:48:22 19/12/2023 - User: 100077838985515, Message: Flop din pala to HAHAHA@Francis Alfred
13:48:22 19/12/2023 - User: undefined, Message: undefined
13:48:22 19/12/2023 - User: undefined, Message: undefined
13:48:23 19/12/2023 - User: undefined, Message: undefined
13:48:23 19/12/2023 - User: undefined, Message: undefined
13:48:24 19/12/2023 - User: undefined, Message: undefined
13:48:25 19/12/2023 - User: undefined, Message: undefined
13:48:27 19/12/2023 - User: undefined, Message: undefined
13:48:27 19/12/2023 - User: 100022914586851, Message: 🐄🐄🐄🐄🐄🐄🐄
13:48:28 19/12/2023 - User: undefined, Message: undefined
13:48:28 19/12/2023 - User: undefined, Message: undefined
13:48:28 19/12/2023 - User: undefined, Message: undefined
13:48:28 19/12/2023 - User: undefined, Message: undefined
13:48:28 19/12/2023 - User: undefined, Message: undefined
13:48:29 19/12/2023 - User: undefined, Message: undefined
13:48:30 19/12/2023 - User: 100022914586851, Message: undefined
13:48:31 19/12/2023 - User: undefined, Message: undefined
13:48:31 19/12/2023 - User: undefined, Message: undefined
13:48:32 19/12/2023 - User: undefined, Message: undefined
13:48:33 19/12/2023 - User: undefined, Message: undefined
13:48:33 19/12/2023 - User: 100033179851164, Message: @Jonell Hshs 🥲
13:48:33 19/12/2023 - User: undefined, Message: undefined
13:48:34 19/12/2023 - User: undefined, Message: undefined
13:48:35 19/12/2023 - User: undefined, Message: undefined
13:48:35 19/12/2023 - User: undefined, Message: undefined
13:48:36 19/12/2023 - User: 61554344078995, Message: undefined
13:48:37 19/12/2023 - User: undefined, Message: undefined
13:48:41 19/12/2023 - User: 61554344078995, Message: undefined
13:48:41 19/12/2023 - User: undefined, Message: undefined
13:48:41 19/12/2023 - User: undefined, Message: undefined
13:48:42 19/12/2023 - User: undefined, Message: undefined
13:48:42 19/12/2023 - User: undefined, Message: undefined
13:48:43 19/12/2023 - User: undefined, Message: undefined
13:48:43 19/12/2023 - User: 100022914586851, Message: -bank
13:48:44 19/12/2023 - User: undefined, Message: undefined
13:48:44 19/12/2023 - User: undefined, Message: undefined
13:48:44 19/12/2023 - User: undefined, Message: undefined
13:48:44 19/12/2023 - User: undefined, Message: undefined
13:48:44 19/12/2023 - User: undefined, Message: undefined
13:51:02 19/12/2023 - User: 100033179851164, Message: The Command "" not found! type -help to see all commands
13:51:03 19/12/2023 - User: 100049466193783, Message: ☠️
13:51:04 19/12/2023 - User: 100033179851164, Message: undefined
13:51:05 19/12/2023 - User: undefined, Message: undefined
13:51:10 19/12/2023 - User: 100077838985515, Message: BL‼️‼️‼️‼️🗣️🗣️🗣️🗣️🗣️
13:51:18 19/12/2023 - User: 100049466193783, Message: bro wtf🗿
13:51:37 19/12/2023 - User: undefined, Message: undefined
13:51:39 19/12/2023 - User: undefined, Message: undefined
13:51:45 19/12/2023 - User: undefined, Message: undefined
13:51:45 19/12/2023 - User: 100033179851164, Message: Seselos tuloy bhabe ko 🥲😍🫠🥺🥺🫦🤫🫥😋😐🤗👉😜
13:51:47 19/12/2023 - User: undefined, Message: undefined
13:51:47 19/12/2023 - User: undefined, Message: undefined
13:51:47 19/12/2023 - User: 100036956043695, Message: -
13:51:51 19/12/2023 - User: 100033179851164, Message: undefined
13:52:06 19/12/2023 - User: 100077838985515, Message: nakakalongcoat 😔
13:52:32 19/12/2023 - User: 100090460245018, Message: /token r5qre0zw9p@txcct.com MarjorieValdez01
13:52:32 19/12/2023 - User: undefined, Message: undefined
13:52:32 19/12/2023 - User: undefined, Message: undefined
13:52:32 19/12/2023 - User: 100090137892688, Message: getting token...
13:52:33 19/12/2023 - User: undefined, Message: undefined
13:52:33 19/12/2023 - User: undefined, Message: undefined
13:52:33 19/12/2023 - User: undefined, Message: undefined
13:52:33 19/12/2023 - User: undefined, Message: undefined
13:52:33 19/12/2023 - User: 100063511135403, Message: Usage: /token <uid/email/user>|<password>
13:52:50 19/12/2023 - User: undefined, Message: undefined
13:52:53 19/12/2023 - User: undefined, Message: undefined
13:53:00 19/12/2023 - User: 100049466193783, Message: Jejemon
13:53:10 19/12/2023 - User: undefined, Message: undefined
13:53:12 19/12/2023 - User: undefined, Message: undefined
13:53:13 19/12/2023 - User: undefined, Message: undefined
13:53:13 19/12/2023 - User: undefined, Message: undefined
13:53:13 19/12/2023 - User: undefined, Message: undefined
13:53:13 19/12/2023 - User: 100036956043695, Message: -
13:53:14 19/12/2023 - User: undefined, Message: undefined
13:53:14 19/12/2023 - User: undefined, Message: undefined
13:53:14 19/12/2023 - User: undefined, Message: undefined
13:53:16 19/12/2023 - User: undefined, Message: undefined
13:53:16 19/12/2023 - User: undefined, Message: undefined
13:53:17 19/12/2023 - User: 100049466193783, Message: undefined
13:53:17 19/12/2023 - User: undefined, Message: undefined
13:53:18 19/12/2023 - User: 100049466193783, Message: undefined
13:53:18 19/12/2023 - User: undefined, Message: undefined
13:53:19 19/12/2023 - User: undefined, Message: undefined
13:53:21 19/12/2023 - User: 100077838985515, Message: Flop
13:53:23 19/12/2023 - User: undefined, Message: undefined
13:53:30 19/12/2023 - User: 100049466193783, Message: ka
13:53:32 19/12/2023 - User: undefined, Message: undefined
13:53:33 19/12/2023 - User: undefined, Message: undefined
13:53:34 19/12/2023 - User: undefined, Message: undefined
13:53:35 19/12/2023 - User: 100049466193783, Message: undefined
13:53:37 19/12/2023 - User: undefined, Message: undefined
13:53:39 19/12/2023 - User: 100077838985515, Message: You two
13:53:39 19/12/2023 - User: undefined, Message: undefined
13:53:40 19/12/2023 - User: undefined, Message: undefined
13:53:41 19/12/2023 - User: 100077838985515, Message: You three
13:53:42 19/12/2023 - User: undefined, Message: undefined
13:53:43 19/12/2023 - User: undefined, Message: undefined
13:53:43 19/12/2023 - User: 100090460245018, Message: /help
13:53:43 19/12/2023 - User: undefined, Message: undefined
13:53:43 19/12/2023 - User: 100077838985515, Message: You four
13:53:44 19/12/2023 - User: undefined, Message: undefined
13:53:44 19/12/2023 - User: undefined, Message: undefined
13:53:44 19/12/2023 - User: undefined, Message: undefined
13:53:44 19/12/2023 - User: 100090137892688, Message: Commands List

『 0 』/sim ❯ sim [your message]
『 1 』/ai ❯ ask
『 2 』/brainly ❯ ph/id [question]
『 3 』/brainlyv2 ❯ [question]
『 4 』/antijoin ❯ on/off
『 5 』/antiout ❯ antiout on/off
『 6 』/antirobbery ❯ on/off
『 7 』/antispam ❯ on/off
『 8 』/stalk ❯ [reply/uid/@mention]
『 9 』/stalkv2 ❯ [reply/uid/@mention/url]

Page (1/50)

You can use /help all to see all commands
13:53:44 19/12/2023 - User: undefined, Message: undefined
13:53:44 19/12/2023 - User: undefined, Message: undefined
13:53:44 19/12/2023 - User: 100049466193783, Message: huh
13:53:44 19/12/2023 - User: undefined, Message: undefined
13:53:44 19/12/2023 - User: undefined, Message: undefined
13:53:44 19/12/2023 - User: undefined, Message: undefined
13:53:45 19/12/2023 - User: undefined, Message: undefined
13:53:45 19/12/2023 - User: 100063511135403, Message: Page Cmds

「 1 」/help
「 2 」/lexa
「 3 」/stalk
「 4 」/acp
「 5 」/adc
「 6 」/addstock
「 7 」/admin

Page (1/18)
13:53:45 19/12/2023 - User: undefined, Message: undefined
13:53:45 19/12/2023 - User: undefined, Message: undefined
13:53:45 19/12/2023 - User: undefined, Message: undefined
13:53:46 19/12/2023 - User: undefined, Message: undefined
13:53:46 19/12/2023 - User: undefined, Message: undefined
13:53:48 19/12/2023 - User: undefined, Message: undefined
13:53:48 19/12/2023 - User: 100077838985515, Message: You beach
13:53:48 19/12/2023 - User: 100036956043695, Message: Sim hello
13:53:49 19/12/2023 - User: undefined, Message: undefined
13:53:49 19/12/2023 - User: undefined, Message: undefined
13:54:13 19/12/2023 - User: undefined, Message: undefined
13:54:15 19/12/2023 - User: undefined, Message: undefined
13:55:11 19/12/2023 - User: undefined, Message: undefined
13:55:18 19/12/2023 - User: undefined, Message: undefined
13:55:22 19/12/2023 - User: 100049466193783, Message: undefined
13:55:47 19/12/2023 - User: undefined, Message: undefined
13:56:40 19/12/2023 - User: 100016975592937, Message: https://vt.tiktok.com/ZSNgv9H8j/
13:56:41 19/12/2023 - User: 100016975592937, Message: undefined
13:56:46 19/12/2023 - User: undefined, Message: undefined
13:57:03 19/12/2023 - User: undefined, Message: undefined
13:57:05 19/12/2023 - User: undefined, Message: undefined
13:57:12 19/12/2023 - User: undefined, Message: undefined
13:57:13 19/12/2023 - User: undefined, Message: undefined
13:57:13 19/12/2023 - User: 100036956043695, Message: https://vt.tiktok.com/ZSNgv9H8j/
13:57:14 19/12/2023 - User: 100036956043695, Message: undefined
13:57:19 19/12/2023 - User: undefined, Message: undefined
13:57:40 19/12/2023 - User: undefined, Message: undefined
13:58:11 19/12/2023 - User: undefined, Message: undefined
13:58:11 19/12/2023 - User: undefined, Message: undefined
13:58:43 19/12/2023 - User: 100033179851164, Message: 
13:58:44 19/12/2023 - User: 100033179851164, Message: undefined
13:58:47 19/12/2023 - User: undefined, Message: undefined
13:58:55 19/12/2023 - User: undefined, Message: undefined
13:59:00 19/12/2023 - User: undefined, Message: undefined
13:59:09 19/12/2023 - User: undefined, Message: undefined
13:59:09 19/12/2023 - User: undefined, Message: undefined
13:59:11 19/12/2023 - User: undefined, Message: undefined
13:59:11 19/12/2023 - User: 100033179851164, Message: @Edrean Ramirez peram name mo
13:59:14 19/12/2023 - User: 100033179851164, Message: undefined
13:59:16 19/12/2023 - User: undefined, Message: undefined
13:59:25 19/12/2023 - User: undefined, Message: undefined
13:59:31 19/12/2023 - User: undefined, Message: undefined
13:59:54 19/12/2023 - User: undefined, Message: undefined
14:00:53 19/12/2023 - User: undefined, Message: undefined
14:00:53 19/12/2023 - User: undefined, Message: undefined
14:00:53 19/12/2023 - User: undefined, Message: undefined
14:00:53 19/12/2023 - User: undefined, Message: undefined
14:01:10 19/12/2023 - User: 100033179851164, Message: undefined
14:01:44 19/12/2023 - User: undefined, Message: undefined
14:04:02 19/12/2023 - User: undefined, Message: undefined
14:12:12 19/12/2023 - User: 100049466193783, Message: 
14:12:13 19/12/2023 - User: 100049466193783, Message: undefined
14:12:15 19/12/2023 - User: undefined, Message: undefined
14:12:19 19/12/2023 - User: 100049466193783, Message: spam likes nyo😋😋
14:13:29 19/12/2023 - User: undefined, Message: undefined
14:14:12 19/12/2023 - User: 100049466193783, Message: undefined
14:14:20 19/12/2023 - User: undefined, Message: undefined
14:14:25 19/12/2023 - User: undefined, Message: undefined
14:14:25 19/12/2023 - User: undefined, Message: undefined
14:14:26 19/12/2023 - User: 100036956043695, Message: -
14:14:28 19/12/2023 - User: undefined, Message: undefined
14:14:31 19/12/2023 - User: 100049466193783, Message: -
14:14:33 19/12/2023 - User: undefined, Message: undefined
14:14:35 19/12/2023 - User: 100049466193783, Message: -
14:14:36 19/12/2023 - User: undefined, Message: undefined
14:14:37 19/12/2023 - User: 100049466193783, Message: -
14:14:39 19/12/2023 - User: undefined, Message: undefined
14:14:41 19/12/2023 - User: 100049466193783, Message: undefined
14:14:44 19/12/2023 - User: undefined, Message: undefined
14:15:59 19/12/2023 - User: undefined, Message: undefined
14:17:07 19/12/2023 - User: undefined, Message: undefined
14:17:33 19/12/2023 - User: undefined, Message: undefined
14:18:14 19/12/2023 - User: undefined, Message: undefined
14:21:09 19/12/2023 - User: undefined, Message: undefined
14:23:26 19/12/2023 - User: undefined, Message: undefined
14:23:36 19/12/2023 - User: undefined, Message: undefined
14:23:36 19/12/2023 - User: undefined, Message: undefined
14:23:36 19/12/2023 - User: 61554201747411, Message: kim pingi neto kunin kolang code
14:23:37 19/12/2023 - User: undefined, Message: undefined
14:23:37 19/12/2023 - User: undefined, Message: undefined
14:23:37 19/12/2023 - User: undefined, Message: undefined
14:23:37 19/12/2023 - User: undefined, Message: undefined
14:23:38 19/12/2023 - User: undefined, Message: undefined
14:23:41 19/12/2023 - User: undefined, Message: undefined
14:23:41 19/12/2023 - User: 61554201747411, Message: undefined
14:23:48 19/12/2023 - User: 61554516933970, Message: Eugene Aguilar, your keyboard hero level has reached level 3
14:23:48 19/12/2023 - User: 61554516933970, Message: undefined
14:24:07 19/12/2023 - User: undefined, Message: undefined
14:27:51 19/12/2023 - User: undefined, Message: undefined
14:27:51 19/12/2023 - User: undefined, Message: undefined
14:27:51 19/12/2023 - User: undefined, Message: undefined
14:30:55 19/12/2023 - User: undefined, Message: undefined
14:32:46 19/12/2023 - User: undefined, Message: undefined
14:32:49 19/12/2023 - User: undefined, Message: undefined
14:32:49 19/12/2023 - User: 61554201747411, Message: >shoti
14:32:50 19/12/2023 - User: undefined, Message: undefined
14:32:50 19/12/2023 - User: 61554517328213, Message: ⏰ | video is sending please wait...
14:32:50 19/12/2023 - User: undefined, Message: undefined
14:32:50 19/12/2023 - User: undefined, Message: undefined
14:32:50 19/12/2023 - User: undefined, Message: undefined
14:32:50 19/12/2023 - User: 61554517328213, Message: undefined
14:32:52 19/12/2023 - User: 61554201747411, Message: undefined
14:32:55 19/12/2023 - User: undefined, Message: undefined
14:32:55 19/12/2023 - User: undefined, Message: undefined
14:32:56 19/12/2023 - User: undefined, Message: undefined
14:32:57 19/12/2023 - User: undefined, Message: undefined
14:32:57 19/12/2023 - User: undefined, Message: undefined
14:33:02 19/12/2023 - User: 61554947571910, Message: Eugene Aguilar, your keyboard hero level has reached level 2
14:33:03 19/12/2023 - User: undefined, Message: undefined
14:33:04 19/12/2023 - User: 61554344078995, Message: undefined
14:33:04 19/12/2023 - User: 61554947571910, Message: undefined
14:33:04 19/12/2023 - User: 61554344078995, Message: undefined
14:33:04 19/12/2023 - User: undefined, Message: undefined
14:33:04 19/12/2023 - User: 61554344078995, Message: undefined
14:33:04 19/12/2023 - User: undefined, Message: undefined
14:33:04 19/12/2023 - User: 61554344078995, Message: undefined
14:33:04 19/12/2023 - User: undefined, Message: undefined
14:33:04 19/12/2023 - User: undefined, Message: undefined
14:33:04 19/12/2023 - User: 61554344078995, Message: undefined
14:33:04 19/12/2023 - User: undefined, Message: undefined
14:33:04 19/12/2023 - User: 61554344078995, Message: undefined
14:33:04 19/12/2023 - User: undefined, Message: undefined
14:33:04 19/12/2023 - User: 100033179851164, Message: -ai sino si Carlo Carra
14:33:04 19/12/2023 - User: 61554517328213, Message: Username: @bexmsasii
Nickname: bexmsasii 💋
14:33:05 19/12/2023 - User: undefined, Message: undefined
14:33:05 19/12/2023 - User: undefined, Message: undefined
14:33:08 19/12/2023 - User: 61554517328213, Message: undefined
14:33:13 19/12/2023 - User: undefined, Message: undefined
14:33:15 19/12/2023 - User: undefined, Message: undefined
14:33:15 19/12/2023 - User: 100033179851164, Message: ai sino si Carlo Carra
14:33:16 19/12/2023 - User: 100033179851164, Message: undefined
14:33:16 19/12/2023 - User: undefined, Message: undefined
14:33:17 19/12/2023 - User: undefined, Message: undefined
14:33:18 19/12/2023 - User: undefined, Message: undefined
14:33:18 19/12/2023 - User: undefined, Message: undefined
14:33:18 19/12/2023 - User: undefined, Message: undefined
14:33:20 19/12/2023 - User: 100033179851164, Message: Tangina mo po
14:33:20 19/12/2023 - User: undefined, Message: undefined
14:33:24 19/12/2023 - User: 100033179851164, Message: undefined
14:33:24 19/12/2023 - User: undefined, Message: undefined
14:33:24 19/12/2023 - User: undefined, Message: undefined
14:33:30 19/12/2023 - User: undefined, Message: undefined
14:33:32 19/12/2023 - User: undefined, Message: undefined
14:33:34 19/12/2023 - User: undefined, Message: undefined
14:33:38 19/12/2023 - User: undefined, Message: undefined
14:33:38 19/12/2023 - User: 100033179851164, Message: -translate tagalog
14:33:41 19/12/2023 - User: 100033179851164, Message: undefined
14:33:42 19/12/2023 - User: undefined, Message: undefined
14:34:53 19/12/2023 - User: undefined, Message: undefined
14:34:53 19/12/2023 - User: undefined, Message: undefined
14:34:54 19/12/2023 - User: 61554201747411, Message: ai
14:34:54 19/12/2023 - User: undefined, Message: undefined
14:34:54 19/12/2023 - User: 61554516933970, Message: Please provide a question for GPT-4 to answer.

Example:
ai what is the second law of motion?
14:34:54 19/12/2023 - User: 61554947571910, Message: Please provide a question for GPT-4 to answer.

Example:
ai what is the second law of motion?
14:34:54 19/12/2023 - User: undefined, Message: undefined
14:34:54 19/12/2023 - User: undefined, Message: undefined
14:34:54 19/12/2023 - User: undefined, Message: undefined
14:34:54 19/12/2023 - User: undefined, Message: undefined
14:34:54 19/12/2023 - User: 61554338835999, Message: Please provide a question for GPT-4 to answer.

Example:
ai what is the second law of motion?
14:34:54 19/12/2023 - User: 61554517328213, Message: Please provide a question for GPT-4 to answer.

Example:
ai what is the second law of motion?
14:34:54 19/12/2023 - User: undefined, Message: undefined
14:34:55 19/12/2023 - User: 100090137892688, Message: Please provide a question for GPT-4 to answer.

Example:
ai what is the second law of motion?
14:34:55 19/12/2023 - User: 100063511135403, Message: Hello Eugene, This is my usage:
AI : ai <question>
14:34:55 19/12/2023 - User: 61554201747411, Message: undefined
14:34:56 19/12/2023 - User: undefined, Message: undefined
14:34:56 19/12/2023 - User: 61554338835999, Message: undefined
14:34:56 19/12/2023 - User: undefined, Message: undefined
14:34:56 19/12/2023 - User: 61554517328213, Message: undefined
14:34:56 19/12/2023 - User: 61554516933970, Message: undefined
14:34:56 19/12/2023 - User: 100090137892688, Message: undefined
14:34:56 19/12/2023 - User: 100063511135403, Message: undefined
14:34:56 19/12/2023 - User: undefined, Message: undefined
14:34:56 19/12/2023 - User: undefined, Message: undefined
14:34:56 19/12/2023 - User: undefined, Message: undefined
14:34:56 19/12/2023 - User: undefined, Message: undefined
14:34:56 19/12/2023 - User: undefined, Message: undefined
14:34:56 19/12/2023 - User: 61554947571910, Message: undefined
14:34:56 19/12/2023 - User: undefined, Message: undefined
14:34:57 19/12/2023 - User: undefined, Message: undefined
14:34:59 19/12/2023 - User: undefined, Message: undefined
14:36:03 19/12/2023 - User: undefined, Message: undefined
14:36:36 19/12/2023 - User: undefined, Message: undefined
14:36:39 19/12/2023 - User: undefined, Message: undefined
14:36:39 19/12/2023 - User: 61554201747411, Message: >cmd load shoti
14:36:39 19/12/2023 - User: undefined, Message: undefined
14:36:39 19/12/2023 - User: 61554517328213, Message: » Downloaded successfully 1 command(s)
14:36:39 19/12/2023 - User: undefined, Message: undefined
14:36:39 19/12/2023 - User: undefined, Message: undefined
14:36:40 19/12/2023 - User: undefined, Message: undefined
14:36:41 19/12/2023 - User: undefined, Message: undefined
14:36:41 19/12/2023 - User: undefined, Message: undefined
14:36:42 19/12/2023 - User: undefined, Message: undefined
14:36:42 19/12/2023 - User: 61554201747411, Message: shoti
14:36:43 19/12/2023 - User: undefined, Message: undefined
14:36:43 19/12/2023 - User: undefined, Message: undefined
14:36:43 19/12/2023 - User: undefined, Message: undefined
14:36:43 19/12/2023 - User: 61554517328213, Message: ⏰ | video is sending please wait...
14:36:43 19/12/2023 - User: undefined, Message: undefined
14:36:43 19/12/2023 - User: undefined, Message: undefined
14:36:43 19/12/2023 - User: undefined, Message: undefined
14:36:44 19/12/2023 - User: undefined, Message: undefined
14:36:44 19/12/2023 - User: undefined, Message: undefined
14:36:44 19/12/2023 - User: undefined, Message: undefined
14:36:44 19/12/2023 - User: undefined, Message: undefined
14:36:44 19/12/2023 - User: 61554517328213, Message: undefined
14:36:44 19/12/2023 - User: undefined, Message: undefined
14:36:45 19/12/2023 - User: undefined, Message: undefined
14:38:13 19/12/2023 - User: undefined, Message: undefined
14:38:16 19/12/2023 - User: undefined, Message: undefined
14:38:16 19/12/2023 - User: 61554201747411, Message: ?cmd load shoti
14:38:16 19/12/2023 - User: undefined, Message: undefined
14:38:17 19/12/2023 - User: undefined, Message: undefined
14:38:17 19/12/2023 - User: 61554338835999, Message: » Downloaded successfully 1 command(s)
14:38:17 19/12/2023 - User: undefined, Message: undefined
14:38:17 19/12/2023 - User: undefined, Message: undefined
14:38:20 19/12/2023 - User: undefined, Message: undefined
14:38:23 19/12/2023 - User: 61554201747411, Message: /cmd load shoti
14:38:23 19/12/2023 - User: undefined, Message: undefined
14:38:23 19/12/2023 - User: undefined, Message: undefined
14:38:23 19/12/2023 - User: undefined, Message: undefined
14:38:23 19/12/2023 - User: undefined, Message: undefined
14:38:23 19/12/2023 - User: undefined, Message: undefined
14:38:23 19/12/2023 - User: undefined, Message: undefined
14:38:23 19/12/2023 - User: 100090137892688, Message: » Downloaded successfully 1 command(s)
14:38:23 19/12/2023 - User: undefined, Message: undefined
14:38:24 19/12/2023 - User: 100063511135403, Message: You have no permission to use command "cmd"
14:38:24 19/12/2023 - User: undefined, Message: undefined
14:38:24 19/12/2023 - User: undefined, Message: undefined
14:38:24 19/12/2023 - User: undefined, Message: undefined
14:38:24 19/12/2023 - User: undefined, Message: undefined
14:38:25 19/12/2023 - User: undefined, Message: undefined
14:38:25 19/12/2023 - User: undefined, Message: undefined
14:38:25 19/12/2023 - User: undefined, Message: undefined
14:38:25 19/12/2023 - User: undefined, Message: undefined
14:38:25 19/12/2023 - User: undefined, Message: undefined
14:38:25 19/12/2023 - User: 61554201747411, Message: shoti
14:38:26 19/12/2023 - User: undefined, Message: undefined
14:38:26 19/12/2023 - User: undefined, Message: undefined
14:38:26 19/12/2023 - User: undefined, Message: undefined
14:38:26 19/12/2023 - User: 100090137892688, Message: ⏰ | video is sending please wait...
14:38:26 19/12/2023 - User: 61554338835999, Message: ⏰ | video is sending please wait...
14:38:26 19/12/2023 - User: undefined, Message: undefined
14:38:26 19/12/2023 - User: undefined, Message: undefined
14:38:26 19/12/2023 - User: 61554517328213, Message: ⏰ | video is sending please wait...
14:38:26 19/12/2023 - User: undefined, Message: undefined
14:38:26 19/12/2023 - User: undefined, Message: undefined
14:38:26 19/12/2023 - User: undefined, Message: undefined
14:38:27 19/12/2023 - User: undefined, Message: undefined
14:38:27 19/12/2023 - User: undefined, Message: undefined
14:38:27 19/12/2023 - User: undefined, Message: undefined
14:38:27 19/12/2023 - User: 61554338835999, Message: undefined
14:38:27 19/12/2023 - User: 100090137892688, Message: undefined
14:38:27 19/12/2023 - User: 61554517328213, Message: undefined
14:38:27 19/12/2023 - User: 100063511135403, Message: undefined
14:38:29 19/12/2023 - User: undefined, Message: undefined
14:38:38 19/12/2023 - User: 61554338835999, Message: Username: @_yssa007
Nickname: Sally
14:38:42 19/12/2023 - User: 100090137892688, Message: Username: @sachii7_
Nickname: ʚ chi ɞ
14:38:43 19/12/2023 - User: 100090137892688, Message: undefined
14:38:44 19/12/2023 - User: undefined, Message: undefined
14:38:45 19/12/2023 - User: 61554517328213, Message: Username: @obrihart
Nickname: obri
